2017-01-26 20:42:57,530 DEBUG    version=v045-unified-14-ga63bb92:simple-ff-ffv-adam-75-40-mintalklen
2017-01-26 20:48:36,424 INFO     Saving network params to trainNN/out/v045-unified-14-ga63bb92:simple-ff-ffv-adam-75-40-mintalklen/epoch-181.pkl
2017-01-26 20:48:36,499 INFO     epoch: 181 took 1.114s (0.001s in batching)
training loss:	0.528448
validation loss:	0.714453
validation error:	0.375617
2017-01-26 20:48:36,502 INFO     Wrote output to trainNN/out/v045-unified-14-ga63bb92:simple-ff-ffv-adam-75-40-mintalklen/config.json
2017-01-26 20:48:37,541 INFO     Saving network params to trainNN/out/v045-unified-14-ga63bb92:simple-ff-ffv-adam-75-40-mintalklen/epoch-182.pkl
2017-01-26 20:48:37,616 INFO     epoch: 182 took 1.116s (0.001s in batching)
training loss:	0.527926
validation loss:	0.713292
validation error:	0.373191
2017-01-26 20:48:37,618 INFO     Wrote output to trainNN/out/v045-unified-14-ga63bb92:simple-ff-ffv-adam-75-40-mintalklen/config.json
2017-01-26 20:48:38,657 INFO     Saving network params to trainNN/out/v045-unified-14-ga63bb92:simple-ff-ffv-adam-75-40-mintalklen/epoch-183.pkl
2017-01-26 20:48:38,732 INFO     epoch: 183 took 1.117s (0.001s in batching)
training loss:	0.527936
validation loss:	0.720522
validation error:	0.379830
2017-01-26 20:48:38,735 INFO     Wrote output to trainNN/out/v045-unified-14-ga63bb92:simple-ff-ffv-adam-75-40-mintalklen/config.json
2017-01-26 20:48:39,774 INFO     Saving network params to trainNN/out/v045-unified-14-ga63bb92:simple-ff-ffv-adam-75-40-mintalklen/epoch-184.pkl
2017-01-26 20:48:39,850 INFO     epoch: 184 took 1.118s (0.001s in batching)
training loss:	0.527894
validation loss:	0.708607
validation error:	0.369404
2017-01-26 20:48:39,852 INFO     Wrote output to trainNN/out/v045-unified-14-ga63bb92:simple-ff-ffv-adam-75-40-mintalklen/config.json
2017-01-26 20:48:40,899 INFO     Saving network params to trainNN/out/v045-unified-14-ga63bb92:simple-ff-ffv-adam-75-40-mintalklen/epoch-185.pkl
2017-01-26 20:48:40,975 INFO     epoch: 185 took 1.126s (0.001s in batching)
training loss:	0.527425
validation loss:	0.722282
validation error:	0.375872
2017-01-26 20:48:40,978 INFO     Wrote output to trainNN/out/v045-unified-14-ga63bb92:simple-ff-ffv-adam-75-40-mintalklen/config.json
2017-01-26 20:48:42,021 INFO     Saving network params to trainNN/out/v045-unified-14-ga63bb92:simple-ff-ffv-adam-75-40-mintalklen/epoch-186.pkl
2017-01-26 20:48:42,098 INFO     epoch: 186 took 1.123s (0.001s in batching)
training loss:	0.527760
validation loss:	0.725520
validation error:	0.377872
2017-01-26 20:48:42,101 INFO     Wrote output to trainNN/out/v045-unified-14-ga63bb92:simple-ff-ffv-adam-75-40-mintalklen/config.json
2017-01-26 20:48:43,142 INFO     Saving network params to trainNN/out/v045-unified-14-ga63bb92:simple-ff-ffv-adam-75-40-mintalklen/epoch-187.pkl
2017-01-26 20:48:43,221 INFO     epoch: 187 took 1.123s (0.001s in batching)
training loss:	0.527975
validation loss:	0.715913
validation error:	0.378638
2017-01-26 20:48:43,224 INFO     Wrote output to trainNN/out/v045-unified-14-ga63bb92:simple-ff-ffv-adam-75-40-mintalklen/config.json
2017-01-26 20:48:44,289 INFO     Saving network params to trainNN/out/v045-unified-14-ga63bb92:simple-ff-ffv-adam-75-40-mintalklen/epoch-188.pkl
2017-01-26 20:48:44,365 INFO     epoch: 188 took 1.144s (0.001s in batching)
training loss:	0.527389
validation loss:	0.732361
validation error:	0.381830
2017-01-26 20:48:44,367 INFO     Wrote output to trainNN/out/v045-unified-14-ga63bb92:simple-ff-ffv-adam-75-40-mintalklen/config.json
2017-01-26 20:48:45,409 INFO     Saving network params to trainNN/out/v045-unified-14-ga63bb92:simple-ff-ffv-adam-75-40-mintalklen/epoch-189.pkl
2017-01-26 20:48:45,484 INFO     epoch: 189 took 1.120s (0.001s in batching)
training loss:	0.528500
validation loss:	0.731028
validation error:	0.372511
2017-01-26 20:48:45,487 INFO     Wrote output to trainNN/out/v045-unified-14-ga63bb92:simple-ff-ffv-adam-75-40-mintalklen/config.json
2017-01-26 20:48:46,527 INFO     Saving network params to trainNN/out/v045-unified-14-ga63bb92:simple-ff-ffv-adam-75-40-mintalklen/epoch-190.pkl
2017-01-26 20:48:47,033 INFO     epoch: 190 took 1.549s (0.001s in batching)
training loss:	0.527155
validation loss:	0.715768
validation error:	0.370553
2017-01-26 20:48:48,196 INFO     Wrote output to trainNN/out/v045-unified-14-ga63bb92:simple-ff-ffv-adam-75-40-mintalklen/config.json
2017-01-26 20:48:49,246 INFO     Saving network params to trainNN/out/v045-unified-14-ga63bb92:simple-ff-ffv-adam-75-40-mintalklen/epoch-191.pkl
2017-01-26 20:48:49,322 INFO     epoch: 191 took 2.288s (0.002s in batching)
training loss:	0.527615
validation loss:	0.719278
validation error:	0.379064
2017-01-26 20:48:49,325 INFO     Wrote output to trainNN/out/v045-unified-14-ga63bb92:simple-ff-ffv-adam-75-40-mintalklen/config.json
2017-01-26 20:48:50,365 INFO     Saving network params to trainNN/out/v045-unified-14-ga63bb92:simple-ff-ffv-adam-75-40-mintalklen/epoch-192.pkl
2017-01-26 20:48:50,441 INFO     epoch: 192 took 1.119s (0.001s in batching)
training loss:	0.526977
validation loss:	0.715108
validation error:	0.377660
2017-01-26 20:48:50,476 INFO     Wrote output to trainNN/out/v045-unified-14-ga63bb92:simple-ff-ffv-adam-75-40-mintalklen/config.json
2017-01-26 20:48:51,524 INFO     Saving network params to trainNN/out/v045-unified-14-ga63bb92:simple-ff-ffv-adam-75-40-mintalklen/epoch-193.pkl
2017-01-26 20:48:51,603 INFO     epoch: 193 took 1.162s (0.001s in batching)
training loss:	0.526521
validation loss:	0.726086
validation error:	0.372298
2017-01-26 20:48:51,606 INFO     Wrote output to trainNN/out/v045-unified-14-ga63bb92:simple-ff-ffv-adam-75-40-mintalklen/config.json
2017-01-26 20:48:52,795 INFO     Saving network params to trainNN/out/v045-unified-14-ga63bb92:simple-ff-ffv-adam-75-40-mintalklen/epoch-194.pkl
2017-01-26 20:48:52,877 INFO     epoch: 194 took 1.274s (0.001s in batching)
training loss:	0.526855
validation loss:	0.714489
validation error:	0.373191
2017-01-26 20:48:52,880 INFO     Wrote output to trainNN/out/v045-unified-14-ga63bb92:simple-ff-ffv-adam-75-40-mintalklen/config.json
2017-01-26 20:48:54,019 INFO     Saving network params to trainNN/out/v045-unified-14-ga63bb92:simple-ff-ffv-adam-75-40-mintalklen/epoch-195.pkl
2017-01-26 20:48:54,095 INFO     epoch: 195 took 1.219s (0.001s in batching)
training loss:	0.526589
validation loss:	0.738531
validation error:	0.389532
2017-01-26 20:48:54,098 INFO     Wrote output to trainNN/out/v045-unified-14-ga63bb92:simple-ff-ffv-adam-75-40-mintalklen/config.json
2017-01-26 20:48:55,135 INFO     Saving network params to trainNN/out/v045-unified-14-ga63bb92:simple-ff-ffv-adam-75-40-mintalklen/epoch-196.pkl
2017-01-26 20:48:55,209 INFO     epoch: 196 took 1.114s (0.001s in batching)
training loss:	0.527063
validation loss:	0.727080
validation error:	0.375915
2017-01-26 20:48:55,212 INFO     Wrote output to trainNN/out/v045-unified-14-ga63bb92:simple-ff-ffv-adam-75-40-mintalklen/config.json
2017-01-26 20:48:56,263 INFO     Saving network params to trainNN/out/v045-unified-14-ga63bb92:simple-ff-ffv-adam-75-40-mintalklen/epoch-197.pkl
2017-01-26 20:48:56,338 INFO     epoch: 197 took 1.128s (0.001s in batching)
training loss:	0.525954
validation loss:	0.718811
validation error:	0.378426
2017-01-26 20:48:56,340 INFO     Wrote output to trainNN/out/v045-unified-14-ga63bb92:simple-ff-ffv-adam-75-40-mintalklen/config.json
2017-01-26 20:48:57,397 INFO     Saving network params to trainNN/out/v045-unified-14-ga63bb92:simple-ff-ffv-adam-75-40-mintalklen/epoch-198.pkl
2017-01-26 20:48:57,473 INFO     epoch: 198 took 1.135s (0.001s in batching)
training loss:	0.525993
validation loss:	0.729381
validation error:	0.371447
2017-01-26 20:48:57,476 INFO     Wrote output to trainNN/out/v045-unified-14-ga63bb92:simple-ff-ffv-adam-75-40-mintalklen/config.json
2017-01-26 20:48:58,532 INFO     Saving network params to trainNN/out/v045-unified-14-ga63bb92:simple-ff-ffv-adam-75-40-mintalklen/epoch-199.pkl
2017-01-26 20:48:58,607 INFO     epoch: 199 took 1.134s (0.001s in batching)
training loss:	0.526790
validation loss:	0.708541
validation error:	0.372340
2017-01-26 20:48:58,610 INFO     Wrote output to trainNN/out/v045-unified-14-ga63bb92:simple-ff-ffv-adam-75-40-mintalklen/config.json
